playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.preview_url,track.available_markets,track.explicit,track.type,track.episode,track.track,track.artists,track.disc_number,track.track_number,duration,track.href,track.name,track.popularity,track.uri,track.is_local,track.album.available_markets,track.album.type,track.album.album_type,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.uri,track.album.artists,track.album.total_tracks,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode,country,continent
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.732,0.873,0,-5.965,1,0.0321,0.0449,8.03e-4,0.347,0.662,128.029,5LhI8m7n8xlQmNe3b7Rwis,https://api.spotify.com/v1/audio-analysis/5LhI8m7n8xlQmNe3b7Rwis,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/1f5da933d7ad8458956721a548e4cb3f565a377e?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,187087,https://api.spotify.com/v1/tracks/5LhI8m7n8xlQmNe3b7Rwis,Madonna,92,spotify:track:5LhI8m7n8xlQmNe3b7Rwis,FALSE,,album,single,https://api.spotify.com/v1/albums/0QZVRL2HC24voXfxWmpHvd,0QZVRL2HC24voXfxWmpHvd,,Madonna,2024-03-08,day,spotify:album:0QZVRL2HC24voXfxWmpHvd,,1,https://open.spotify.com/album/0QZVRL2HC24voXfxWmpHvd,QZ9QQ2400185,https://open.spotify.com/track/5LhI8m7n8xlQmNe3b7Rwis,NA,C,major,C major,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.834,0.763,2,-5.475,1,0.0835,0.0354,2.33e-6,0.273,0.633,134.844,0dEAiKNbHt4mrjjoiL0loc,https://api.spotify.com/v1/audio-analysis/0dEAiKNbHt4mrjjoiL0loc,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/8aa2222f713ff238c57e720eeadfe697d0b2df97?cid=470f2b4132a549448573d1955651e9be,,FALSE,track,FALSE,TRUE,,1,1,193568,https://api.spotify.com/v1/tracks/0dEAiKNbHt4mrjjoiL0loc,Corazón de Piedra,91,spotify:track:0dEAiKNbHt4mrjjoiL0loc,FALSE,,album,single,https://api.spotify.com/v1/albums/34jqKGS3XSMznpvtCwh9so,34jqKGS3XSMznpvtCwh9so,,Corazón de Piedra,2024-03-21,day,spotify:album:34jqKGS3XSMznpvtCwh9so,,1,https://open.spotify.com/album/34jqKGS3XSMznpvtCwh9so,USA2P2414894,https://open.spotify.com/track/0dEAiKNbHt4mrjjoiL0loc,NA,D,major,D major,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.474,0.72,1,-7.986,0,0.0676,0.0833,0,0.0983,0.715,166.737,2DbV9TSdeGr5FobCFDRzvq,https://api.spotify.com/v1/audio-analysis/2DbV9TSdeGr5FobCFDRzvq,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/caea5d566c999a0f80c56bfd9506a3d091442a78?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,155888,https://api.spotify.com/v1/tracks/2DbV9TSdeGr5FobCFDRzvq,"Natanael Cano: Bzrp Music Sessions, Vol. 59",88,spotify:track:2DbV9TSdeGr5FobCFDRzvq,FALSE,,album,single,https://api.spotify.com/v1/albums/2QIjTJqytJ9ksvoS1jpM90,2QIjTJqytJ9ksvoS1jpM90,,"Natanael Cano: Bzrp Music Sessions, Vol. 59",2024-04-02,day,spotify:album:2QIjTJqytJ9ksvoS1jpM90,,1,https://open.spotify.com/album/2QIjTJqytJ9ksvoS1jpM90,UYB282401007,https://open.spotify.com/track/2DbV9TSdeGr5FobCFDRzvq,NA,C#,minor,C# minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.769,0.723,7,-5.912,0,0.0458,0.0734,0,0.114,0.643,135.814,61OsemtnuPJ5R0LMEkw60S,https://api.spotify.com/v1/audio-analysis/61OsemtnuPJ5R0LMEkw60S,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/4fb9691fd339359d78bf4c6a9b7b3c46c1d3cf62?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,168511,https://api.spotify.com/v1/tracks/61OsemtnuPJ5R0LMEkw60S,Entre las de 20,83,spotify:track:61OsemtnuPJ5R0LMEkw60S,FALSE,,album,single,https://api.spotify.com/v1/albums/0teu3BYgtk8WuPBZWeDVN6,0teu3BYgtk8WuPBZWeDVN6,,Entre las de 20,2024-04-02,day,spotify:album:0teu3BYgtk8WuPBZWeDVN6,,1,https://open.spotify.com/album/0teu3BYgtk8WuPBZWeDVN6,UYB282401008,https://open.spotify.com/track/61OsemtnuPJ5R0LMEkw60S,NA,G,minor,G minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-5,0.0899,0.669,99.986,6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/audio-analysis/6XjDF6nds4DE2BBbagZol6,4,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/12ae7f061a9da14a7c1e6a3e21de68365697efe8?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,222000,https://api.spotify.com/v1/tracks/6XjDF6nds4DE2BBbagZol6,Gata Only,98,spotify:track:6XjDF6nds4DE2BBbagZol6,FALSE,,album,single,https://api.spotify.com/v1/albums/5tSQtQGkrCJx3hoQxmLgfM,5tSQtQGkrCJx3hoQxmLgfM,,Gata Only,2024-02-02,day,spotify:album:5tSQtQGkrCJx3hoQxmLgfM,,1,https://open.spotify.com/album/5tSQtQGkrCJx3hoQxmLgfM,QZL382406049,https://open.spotify.com/track/6XjDF6nds4DE2BBbagZol6,NA,G#,minor,G# minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.76,0.747,0,-5.083,0,0.0282,0.0675,2.73e-6,0.309,0.884,128.912,3FqUPvubYeRCMsdJ02QyZR,https://api.spotify.com/v1/audio-analysis/3FqUPvubYeRCMsdJ02QyZR,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/f90fcef8fe627f6c5c335fa4b246d3e62b98a158?cid=470f2b4132a549448573d1955651e9be,,FALSE,track,FALSE,TRUE,,1,3,152078,https://api.spotify.com/v1/tracks/3FqUPvubYeRCMsdJ02QyZR,TÚ NAME,89,spotify:track:3FqUPvubYeRCMsdJ02QyZR,FALSE,,album,single,https://api.spotify.com/v1/albums/5WPTc1Xa8REVDQ5YazhNgv,5WPTc1Xa8REVDQ5YazhNgv,,Dolido Pero No Arrepentido,2024-02-09,day,spotify:album:5WPTc1Xa8REVDQ5YazhNgv,,6,https://open.spotify.com/album/5WPTc1Xa8REVDQ5YazhNgv,QZ9QQ2400125,https://open.spotify.com/track/3FqUPvubYeRCMsdJ02QyZR,NA,C,minor,C minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.787,0.789,4,-6.506,0,0.0472,0.423,0,0.0995,0.635,100.112,1C84d9abZVKWHT2YYpoean,https://api.spotify.com/v1/audio-analysis/1C84d9abZVKWHT2YYpoean,1,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/d7d61eec7c0ac31c5019a40c1e6169f2c0776386?cid=470f2b4132a549448573d1955651e9be,,FALSE,track,FALSE,TRUE,,1,1,147011,https://api.spotify.com/v1/tracks/1C84d9abZVKWHT2YYpoean,Si No Quieres No,86,spotify:track:1C84d9abZVKWHT2YYpoean,FALSE,,album,single,https://api.spotify.com/v1/albums/6WkOBnYkj6y5iSr14uhUZF,6WkOBnYkj6y5iSr14uhUZF,,Si No Quieres No,2024-03-10,day,spotify:album:6WkOBnYkj6y5iSr14uhUZF,,1,https://open.spotify.com/album/6WkOBnYkj6y5iSr14uhUZF,US3DF2417042,https://open.spotify.com/track/1C84d9abZVKWHT2YYpoean,NA,E,minor,E minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.751,0.819,11,-4.372,0,0.0409,0.255,0,0.236,0.697,131.842,0R6NfOiLzLj4O5VbYSJAjf,https://api.spotify.com/v1/audio-analysis/0R6NfOiLzLj4O5VbYSJAjf,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/f3eeae4ae180d55cd3c83c4e4c1d657b46aa107e?cid=470f2b4132a549448573d1955651e9be,,FALSE,track,FALSE,TRUE,,1,1,172264,https://api.spotify.com/v1/tracks/0R6NfOiLzLj4O5VbYSJAjf,La Diabla,93,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,FALSE,,album,single,https://api.spotify.com/v1/albums/2IoSjweCu07y9mv5H1Cj3v,2IoSjweCu07y9mv5H1Cj3v,,La Diabla,2023-11-30,day,spotify:album:2IoSjweCu07y9mv5H1Cj3v,,1,https://open.spotify.com/album/2IoSjweCu07y9mv5H1Cj3v,USA2P2357356,https://open.spotify.com/track/0R6NfOiLzLj4O5VbYSJAjf,NA,B,minor,B minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.705,0.566,3,-7.022,1,0.0528,0.223,0,0.0706,0.211,123.955,0163eXbLwh5dFhKa73n9wG,https://api.spotify.com/v1/audio-analysis/0163eXbLwh5dFhKa73n9wG,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/c2dc591eec5faa69f6f75c2758397bfbb0eaf1e2?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,204800,https://api.spotify.com/v1/tracks/0163eXbLwh5dFhKa73n9wG,300 Noches,73,spotify:track:0163eXbLwh5dFhKa73n9wG,FALSE,,album,single,https://api.spotify.com/v1/albums/1eXnHv9p2TLAg1X4LoFTml,1eXnHv9p2TLAg1X4LoFTml,,300 Noches,2024-04-25,day,spotify:album:1eXnHv9p2TLAg1X4LoFTml,,1,https://open.spotify.com/album/1eXnHv9p2TLAg1X4LoFTml,MXF152301940,https://open.spotify.com/track/0163eXbLwh5dFhKa73n9wG,NA,D#,major,D# major,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.792,0.516,4,-6.097,0,0.027,0.197,0,0.0855,0.916,108.939,51qYdMBxt9mFbtZBzq1Yfi,https://api.spotify.com/v1/audio-analysis/51qYdMBxt9mFbtZBzq1Yfi,4,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,FALSE,track,FALSE,TRUE,,1,3,185933,https://api.spotify.com/v1/tracks/51qYdMBxt9mFbtZBzq1Yfi,Regalo De Dios,88,spotify:track:51qYdMBxt9mFbtZBzq1Yfi,FALSE,,album,album,https://api.spotify.com/v1/albums/0JoUcdNtc8iAKHGFj7Ppf9,0JoUcdNtc8iAKHGFj7Ppf9,,PRESENTE,2023-11-17,day,spotify:album:0JoUcdNtc8iAKHGFj7Ppf9,,12,https://open.spotify.com/album/0JoUcdNtc8iAKHGFj7Ppf9,QZ7HP2300092,https://open.spotify.com/track/51qYdMBxt9mFbtZBzq1Yfi,NA,E,minor,E minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.761,0.658,11,-7.188,1,0.0429,0.292,1.55e-6,0.137,0.895,125.036,6YOfGIE6iFxC7G8OlGGvzW,https://api.spotify.com/v1/audio-analysis/6YOfGIE6iFxC7G8OlGGvzW,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/284a4dab9087dd520dbd2bc2c2bb5d849a2b32ec?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,2,168677,https://api.spotify.com/v1/tracks/6YOfGIE6iFxC7G8OlGGvzW,ROCKSTAR,88,spotify:track:6YOfGIE6iFxC7G8OlGGvzW,FALSE,,album,album,https://api.spotify.com/v1/albums/7Lv6VzSqIz1sAssK2JUskG,7Lv6VzSqIz1sAssK2JUskG,,$AD BOYZ 4 LIFE II,2023-10-05,day,spotify:album:7Lv6VzSqIz1sAssK2JUskG,,17,https://open.spotify.com/album/7Lv6VzSqIz1sAssK2JUskG,QZ9QQ2300720,https://open.spotify.com/track/6YOfGIE6iFxC7G8OlGGvzW,NA,B,major,B major,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.728,0.589,7,-7.115,1,0.0376,0.424,7.78e-6,0.166,0.767,77.475,6RcAHyC5sAUIbPTkhOQwd8,https://api.spotify.com/v1/audio-analysis/6RcAHyC5sAUIbPTkhOQwd8,4,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/f82787d084854523e602d1239f44f04ced392dc5?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,6,179013,https://api.spotify.com/v1/tracks/6RcAHyC5sAUIbPTkhOQwd8,Y LLORO,88,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,FALSE,,album,album,https://api.spotify.com/v1/albums/7Lv6VzSqIz1sAssK2JUskG,7Lv6VzSqIz1sAssK2JUskG,,$AD BOYZ 4 LIFE II,2023-10-05,day,spotify:album:7Lv6VzSqIz1sAssK2JUskG,,17,https://open.spotify.com/album/7Lv6VzSqIz1sAssK2JUskG,QZ9QQ2300724,https://open.spotify.com/track/6RcAHyC5sAUIbPTkhOQwd8,NA,G,major,G major,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.717,0.674,1,-5.269,1,0.0722,0.523,5.43e-6,0.0978,0.705,132.037,7EWtB4NKYY3NqBl31PVip9,https://api.spotify.com/v1/audio-analysis/7EWtB4NKYY3NqBl31PVip9,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/b92c17c1198b62d3d2c7debfc23f353493c9f540?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,141064,https://api.spotify.com/v1/tracks/7EWtB4NKYY3NqBl31PVip9,LA PEOPLE II,88,spotify:track:7EWtB4NKYY3NqBl31PVip9,FALSE,,album,single,https://api.spotify.com/v1/albums/6oAHTqAdObRQ1BkmIQjX8c,6oAHTqAdObRQ1BkmIQjX8c,,LA PEOPLE II,2024-03-21,day,spotify:album:6oAHTqAdObRQ1BkmIQjX8c,,1,https://open.spotify.com/album/6oAHTqAdObRQ1BkmIQjX8c,QM4TX2458976,https://open.spotify.com/track/7EWtB4NKYY3NqBl31PVip9,NA,C#,major,C# major,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.778,0.835,11,-3.598,0,0.0767,0.152,0,0.109,0.666,140.082,5XVdHRf4CAJ2Jm0uMIy5qY,https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY,4,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/9e30f31b8bbd2d11c42bf193403103ddabecb16f?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,156345,https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,90,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,FALSE,,album,single,https://api.spotify.com/v1/albums/30KJEN3ICjhYsZ1NgunRCr,30KJEN3ICjhYsZ1NgunRCr,,La Víctima,2023-08-17,day,spotify:album:30KJEN3ICjhYsZ1NgunRCr,,1,https://open.spotify.com/album/30KJEN3ICjhYsZ1NgunRCr,USA2P2339944,https://open.spotify.com/track/5XVdHRf4CAJ2Jm0uMIy5qY,NA,B,minor,B minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.764,0.668,11,-5.905,0,0.101,0.143,3.46e-6,0.116,0.548,148.055,75qepWUT3FEyPyXQMMMVZm,https://api.spotify.com/v1/audio-analysis/75qepWUT3FEyPyXQMMMVZm,4,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/f8db7d054b3baf7184be3ca0d49607d62f457277?cid=470f2b4132a549448573d1955651e9be,,FALSE,track,FALSE,TRUE,,1,8,223783,https://api.spotify.com/v1/tracks/75qepWUT3FEyPyXQMMMVZm,Un Desperdicio,71,spotify:track:75qepWUT3FEyPyXQMMMVZm,FALSE,,album,album,https://api.spotify.com/v1/albums/6MxVqDR6nACRxGSePfK9y4,6MxVqDR6nACRxGSePfK9y4,,a new star (1 9 9 3),2024-04-26,day,spotify:album:6MxVqDR6nACRxGSePfK9y4,,13,https://open.spotify.com/album/6MxVqDR6nACRxGSePfK9y4,UYB282476008,https://open.spotify.com/track/75qepWUT3FEyPyXQMMMVZm,NA,B,minor,B minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.777,0.535,3,-8.049,1,0.0559,0.0661,1.16e-5,0.148,0.702,132.272,4L1iecYPJR1qc9tz5Zjkw9,https://api.spotify.com/v1/audio-analysis/4L1iecYPJR1qc9tz5Zjkw9,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/63192127c4e5faf7c67d5dde9cc2c858dd59157a?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,225212,https://api.spotify.com/v1/tracks/4L1iecYPJR1qc9tz5Zjkw9,El Boss,85,spotify:track:4L1iecYPJR1qc9tz5Zjkw9,FALSE,,album,single,https://api.spotify.com/v1/albums/6yeUuq8mHmEXuRe4KUiCKk,6yeUuq8mHmEXuRe4KUiCKk,,El Boss,2024-03-28,day,spotify:album:6yeUuq8mHmEXuRe4KUiCKk,,1,https://open.spotify.com/album/6yeUuq8mHmEXuRe4KUiCKk,USA2P2415440,https://open.spotify.com/track/4L1iecYPJR1qc9tz5Zjkw9,NA,D#,major,D# major,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.808,0.944,10,-4.863,0,0.0408,0.183,1.11e-6,0.138,0.937,124.934,6uIIdjYTxxpWOyWuVXrKQO,https://api.spotify.com/v1/audio-analysis/6uIIdjYTxxpWOyWuVXrKQO,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/84bedddb9d7ae9cc58aad446d435c9eea28bdabb?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,191466,https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO,Que Onda,89,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,FALSE,,album,single,https://api.spotify.com/v1/albums/4x6cjOcVz44aiLSOHCLKPd,4x6cjOcVz44aiLSOHCLKPd,,Que Onda,2023-08-30,day,spotify:album:4x6cjOcVz44aiLSOHCLKPd,,1,https://open.spotify.com/album/4x6cjOcVz44aiLSOHCLKPd,USDXS2303230,https://open.spotify.com/track/6uIIdjYTxxpWOyWuVXrKQO,NA,A#,minor,A# minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.725,0.709,3,-5.017,0,0.129,0.321,1.89e-4,0.114,0.648,99.993,5bi0gh89wRuH2OgjdAKFsb,https://api.spotify.com/v1/audio-analysis/5bi0gh89wRuH2OgjdAKFsb,4,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/0f6ef71a778db3848bb186092bccd8f0290c10a0?cid=470f2b4132a549448573d1955651e9be,,FALSE,track,FALSE,TRUE,,1,1,193038,https://api.spotify.com/v1/tracks/5bi0gh89wRuH2OgjdAKFsb,Santa,88,spotify:track:5bi0gh89wRuH2OgjdAKFsb,FALSE,,album,single,https://api.spotify.com/v1/albums/0SqUi6bPIlAaWfvZibBfia,0SqUi6bPIlAaWfvZibBfia,,Santa,2024-04-04,day,spotify:album:0SqUi6bPIlAaWfvZibBfia,,1,https://open.spotify.com/album/0SqUi6bPIlAaWfvZibBfia,USSD12400112,https://open.spotify.com/track/5bi0gh89wRuH2OgjdAKFsb,NA,D#,minor,D# minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.786,0.854,10,-2.4,0,0.0741,0.169,2.39e-5,0.106,0.522,117.994,0LZy30mVmxqUpdQmaXKXBd,https://api.spotify.com/v1/audio-analysis/0LZy30mVmxqUpdQmaXKXBd,4,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/9342664668742f1fdf59b7beee2b54dc8fecaada?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,278644,https://api.spotify.com/v1/tracks/0LZy30mVmxqUpdQmaXKXBd,ADIVINO,80,spotify:track:0LZy30mVmxqUpdQmaXKXBd,FALSE,,album,single,https://api.spotify.com/v1/albums/3sRyLQf04m9vm40JNRFiCl,3sRyLQf04m9vm40JNRFiCl,,ADIVINO,2024-04-25,day,spotify:album:3sRyLQf04m9vm40JNRFiCl,,1,https://open.spotify.com/album/3sRyLQf04m9vm40JNRFiCl,USWL12401327,https://open.spotify.com/track/0LZy30mVmxqUpdQmaXKXBd,NA,A#,minor,A# minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.776,0.743,5,-5.985,0,0.0541,0.0646,2.15e-4,0.124,0.575,140.029,5oYVxFt2k4SkVp6wzVsFWN,https://api.spotify.com/v1/audio-analysis/5oYVxFt2k4SkVp6wzVsFWN,4,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/891b40d5ab7920c12641b865edd4aa796928feaa?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,158728,https://api.spotify.com/v1/tracks/5oYVxFt2k4SkVp6wzVsFWN,"Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",82,spotify:track:5oYVxFt2k4SkVp6wzVsFWN,FALSE,,album,single,https://api.spotify.com/v1/albums/0KSwPzRWwU14SH8QUCwfM0,0KSwPzRWwU14SH8QUCwfM0,,"Ride Or Die, Pt. 2",2024-04-18,day,spotify:album:0KSwPzRWwU14SH8QUCwfM0,,2,https://open.spotify.com/album/0KSwPzRWwU14SH8QUCwfM0,NLE3U2400002,https://open.spotify.com/track/5oYVxFt2k4SkVp6wzVsFWN,NA,F,minor,F minor,Mexico,NAM
37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_mx_default.jpg,Spotify,spotify,0.76,0.711,1,-6.966,1,0.0646,0.0812,0,0.0921,0.798,128.134,1xgWArLVFD1AKsLzftZYc2,https://api.spotify.com/v1/audio-analysis/1xgWArLVFD1AKsLzftZYc2,3,2024-04-28T09:45:34Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/abdbf5bbb0c408cd35a2e3f93e53ed746f639ff8?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,8,196832,https://api.spotify.com/v1/tracks/1xgWArLVFD1AKsLzftZYc2,Elvira,86,spotify:track:1xgWArLVFD1AKsLzftZYc2,FALSE,,album,album,https://api.spotify.com/v1/albums/5MmiVlJJBI7hSd5QQIlHUT,5MmiVlJJBI7hSd5QQIlHUT,,DISTORSIÓN,2023-12-22,day,spotify:album:5MmiVlJJBI7hSd5QQIlHUT,,17,https://open.spotify.com/album/5MmiVlJJBI7hSd5QQIlHUT,QZ9QQ2300978,https://open.spotify.com/track/1xgWArLVFD1AKsLzftZYc2,NA,C#,major,C# major,Mexico,NAM
